,Unnamed: 0,GrLivArea,YearBuilt,SalePrice,LotArea,FullBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,1stFlrSF,2ndFlrSF,YearsOld,before_'08,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM
500,500,-0.566079549330333,1973,113000,-1.4446006504521782,1,3,7,1,-1.2691212473910354,0.4558867599141454,-0.08422916909450018,1,0,0,1,0,0,0,0,1
501,501,0.4805817863737066,2005,226700,-0.06407088794423468,2,3,7,2,-0.7672946737313509,1.2714120974038674,-1.1090173930775862,0,0,1,0,0,1,0,0,0
502,502,-0.5736916317718169,1965,140000,-0.17450629040443036,1,2,6,2,0.13288907695715524,-0.7948908644380686,0.18023230806242527,1,0,0,1,0,0,0,1,0
503,503,0.543381466515949,1959,289000,0.9476430123190744,2,1,6,2,1.6513024725150665,-0.7948908644380686,0.4777514698639664,0,1,0,0,0,0,0,1,0
504,504,-0.36816540585175095,1974,147000,-1.3716749028560302,2,3,6,2,-0.7957487578048381,0.27491344063974077,-0.0511714844498845,0,0,0,1,0,0,0,1,0
505,505,0.8459617435649349,1952,124500,-0.44911185671145715,2,4,10,2,-0.5241415916488233,1.495910645364521,0.6760975777316605,0,0,0,1,0,0,0,0,1
506,506,0.7527137336567569,1993,215000,-0.10751230218213155,2,3,8,2,-0.2525344254928086,1.1431272128549224,-0.7784405466314295,1,0,1,0,0,0,0,1,0
507,507,-0.566079549330333,2009,208300,-0.40270456278663563,2,2,4,2,0.14323601662024152,-0.7948908644380686,-1.2081904470114333,0,1,0,0,0,1,0,0,0
508,508,-0.261596251670976,1928,161000,-0.09948698067633534,2,3,7,2,-1.2251467538229186,0.7834713758159157,1.4364243245578212,0,0,0,1,0,0,0,0,1
509,509,-0.9029141973659967,1959,124500,-0.09948698067633534,1,3,6,1,-0.31461606347132626,-0.7948908644380686,0.4446937852193507,0,0,1,0,0,0,0,1,0
510,510,-0.29014156082654075,1951,164900,0.7656775703506952,1,2,6,1,0.5183125794071191,-0.7948908644380686,0.7091552623762761,0,0,0,1,0,0,0,1,0
511,511,-0.2806264577746858,2005,202665,-0.5893805195518953,2,2,6,2,0.5312462539859769,-0.7948908644380686,-1.1751327623668177,1,0,1,0,0,0,0,1,0
512,512,-1.2397488454016603,1958,129900,-0.18671873617412024,1,3,5,2,-0.772468143562894,-0.7948908644380686,0.37857841593011937,1,0,0,1,0,0,0,1,0
513,513,-0.8286963935615284,1983,134000,-0.17154041071750567,1,3,5,2,-0.21373340175623504,-0.7948908644380686,-0.414806015540657,1,0,0,1,0,0,0,1,0
514,514,-1.3824753911794838,1926,96500,0.07392974925326101,1,2,5,1,-0.9664732622457617,-0.7948908644380686,1.4694820092024368,1,0,0,1,0,0,0,1,0
515,515,0.9601429801871938,2009,402861,0.3576074181320575,2,3,9,3,2.21779741906904,-0.7948908644380686,-1.2081904470114333,0,1,0,0,0,0,0,1,0
516,516,1.148542020613921,1972,158000,0.04845807664790783,2,3,7,2,0.5571136031436926,0.9025930543256504,0.01494388483934686,0,0,1,0,0,0,0,1,0
517,517,1.5767216579473917,1996,265000,0.0065868340089710814,2,3,7,3,0.2958533766507641,1.6493943465212946,-0.7784405466314295,0,0,1,0,0,0,0,1,0
518,518,0.5338663634640941,1998,211000,-0.11152496293502966,2,3,7,2,-0.7259069150790057,1.2989017155214984,-0.9106712852098922,1,0,1,0,0,0,0,1,0
519,519,1.0743242168094527,1926,234000,0.13045592681582563,1,3,9,1,0.2932666417349925,1.0469135494432136,1.535597378491668,0,0,0,1,0,0,0,1,0
520,520,-0.4214499829421384,1900,106250,0.10986923251834839,2,3,7,0,-1.2122130792440609,0.5795900414434852,2.36203949460706,0,0,0,0,0,0,0,1,0
521,521,-0.5166010134606874,1957,150000,0.3171318835810853,1,3,6,1,0.21049112443030232,-0.7948908644380686,0.4446937852193507,1,0,0,1,0,0,0,1,0
522,522,0.2826676428951246,1947,159000,-0.9020191312559563,2,3,7,2,-0.4103252553548743,0.7170381320316406,0.7422129470208918,1,0,0,1,0,0,0,0,1
523,523,6.014565721332519,2007,184750,5.220603323622569,3,3,11,3,5.1097670549016545,2.728361857638314,-1.2081904470114333,1,1,0,0,0,0,0,1,0
524,524,1.6794847709074248,1996,315750,0.28206471787097576,2,3,8,3,0.5700472777225505,1.53027266801156,-0.8445559159206608,1,1,0,0,0,0,0,1,0
525,525,-0.4747345600325259,2005,176000,-0.4658603537670319,2,3,6,2,0.26739929257727685,-0.7948908644380686,-1.1751327623668177,1,0,0,1,0,1,0,0,0
526,526,-1.1179555263379175,1956,132000,0.5460280100072729,1,2,4,1,-0.6069171089535136,-0.7948908644380686,0.4777514698639664,1,0,0,1,0,0,0,1,0
527,527,2.2789362631742835,2008,446261,0.8335438761279719,2,3,11,3,0.8106136248893063,2.038830603187735,-1.2081904470114333,0,1,0,0,0,0,0,1,0
528,528,-1.7326311834877444,1920,86000,-0.18706766319611137,1,2,5,0,-1.4424324867477305,-0.7948908644380686,1.6678281170701308,1,0,0,0,0,0,0,1,0
529,529,1.9021381823208294,1957,200624,3.925037290969468,3,4,9,2,3.4982312023759667,-0.7948908644380686,0.4446937852193507,1,0,1,0,0,0,0,1,0
530,530,-0.012300551712377502,1988,175000,0.005191125921006523,2,3,5,2,0.8959758771097681,-0.7948908644380686,-0.5470367541191197,0,0,1,0,0,0,0,1,0
531,531,-0.2920445814369117,1920,128000,-0.7005137760560732,2,3,6,2,-1.0647691890450812,0.6047888580513137,1.7008858017147466,0,1,0,0,0,0,0,0,1
532,532,-1.3101606079853867,1955,107500,-0.5181994070657028,1,2,5,1,-0.868177335446442,-0.7948908644380686,0.6099822084424291,0,0,0,1,0,0,0,1,0
533,533,-2.2483497688982803,1946,39300,-0.9020191312559563,1,1,2,0,-2.1434376489218256,-0.7948908644380686,0.8083283163101233,1,0,0,0,0,0,0,1,0
534,534,-0.1930875096976207,2004,178000,-0.1943951306579253,2,3,6,2,-1.1785855253390303,0.8247058029923623,-1.142075077722202,1,1,0,0,0,0,0,1,0
535,535,-0.32058989059247645,1910,107500,-0.5530921092648168,1,3,5,0,-0.886284479856843,0.41236153122789615,2.0314626481609035,0,0,0,0,0,0,0,1,0
536,536,0.3968488795173834,1998,188000,-0.21742431410934052,2,3,8,2,-0.7310803849105489,1.138545609835317,-0.8776136005652765,0,1,0,0,0,0,0,1,0
537,537,-1.2397488454016603,1972,111250,0.4474561262947759,1,3,5,2,-0.772468143562894,-0.7948908644380686,-0.01811379980526882,0,0,0,1,0,0,0,1,0
538,538,-0.6783577653422209,1968,158000,0.24124025629801243,1,3,7,1,-0.009381343410281072,-0.7948908644380686,0.04800156948396254,1,0,0,1,0,0,0,1,0
539,539,0.16277734444175276,2001,272000,0.21855999986858837,2,3,6,2,1.1339554893607526,-0.7948908644380686,-0.9106712852098922,0,0,1,0,0,0,0,1,0
540,540,0.6137932290996753,2006,315000,0.7730050378125091,2,2,8,3,1.7470116643986144,-0.7948908644380686,-1.1090173930775862,0,1,0,0,0,0,0,1,0
541,541,1.464443441935504,2000,248000,0.14476193471746235,2,4,8,3,-0.4284323997652753,2.155661480187667,-0.9767866544991236,1,1,0,0,0,0,0,1,0
542,542,0.3131159726610603,1998,213250,-0.005276684738727663,2,3,7,2,1.3383075477067066,-0.7948908644380686,-0.8445559159206608,0,1,0,0,0,0,0,1,0
543,543,-1.4243418446076455,1998,133000,-1.066363758613783,1,1,4,1,-1.0233814303927362,-0.7948908644380686,-0.9106712852098922,1,1,0,0,0,0,1,0,0
544,544,-0.03703981964720025,2006,179665,1.2096872058344204,2,3,7,2,-1.2898151267172078,1.111055991717686,-1.2081904470114333,1,0,1,0,0,0,0,1,0
545,545,1.2703353396776638,1988,229000,0.6397149154118938,2,4,9,3,0.5545268682279211,1.0514951524628187,-0.6131521234083511,1,0,0,1,0,0,0,1,0
546,546,0.2274800451943661,1923,210000,-0.25004899066551206,1,3,6,2,-0.640544662858544,0.854486222619796,1.568655063136284,1,0,0,1,0,0,0,1,0
547,547,-1.4224388239972745,1970,129500,-0.5105230125818977,1,2,5,2,-1.0207946954769647,-0.7948908644380686,0.01494388483934686,1,0,0,1,0,0,0,1,0
548,548,-1.3139666492061286,1955,125000,-0.3376296731852881,1,2,4,2,-0.8733508052779853,-0.7948908644380686,0.5438668391531978,0,0,1,0,0,0,0,0,1
549,549,1.1009665053546465,2003,263000,-0.13874127065033853,2,4,8,2,-0.6483048676058587,1.9128365201485924,-1.0098443391437393,0,1,0,0,0,1,0,0,0
550,550,-0.8496296202756092,1977,140000,-1.0689807112787166,2,2,4,2,-0.2421874858297223,-0.7948908644380686,-0.18340222302834722,0,0,1,0,0,0,0,1,0
551,551,-1.1179555263379175,1957,112500,-0.7275556202603866,1,3,5,1,-0.6069171089535136,-0.7948908644380686,0.4777514698639664,0,1,0,0,0,0,0,0,1
552,552,0.38352773524478656,2006,255500,0.17023360732281553,2,3,7,3,1.4340167395902546,-0.7948908644380686,-1.1090173930775862,0,0,1,0,0,0,0,1,0
553,553,-0.7411574454844633,1949,108000,-0.24307045022568927,2,2,5,2,-0.09474359563074286,-0.7948908644380686,0.7752706316655075,0,1,0,0,0,0,0,1,0
554,554,1.0096215160568394,2003,284000,0.07933811809412368,2,3,8,3,-0.40515178552333114,1.5875427057566247,-1.0429020237883548,0,0,1,0,0,0,0,1,0
555,555,-0.8895930530933998,1922,113000,-0.66125948608207,1,2,5,1,-0.29650891906092525,-0.7948908644380686,1.568655063136284,1,0,0,1,0,0,0,0,1
556,556,-0.8058601462370766,1957,141000,0.816446452050406,1,2,6,1,-0.18269258276697622,-0.7948908644380686,0.41163610057473504,1,1,0,0,0,0,0,1,0
557,557,-0.3415231173065572,1920,108000,0.15174047515728514,1,3,7,1,-0.6871058913424322,0.21077099836526828,1.6347704324255152,1,0,0,1,1,0,0,0,0
558,558,-0.1321908501657493,1996,175000,2.041529226261297,2,3,6,2,-1.1216773571920557,0.8476138180903883,-0.8114982312760451,0,0,0,1,0,0,0,1,0
559,559,0.07904443758542959,2003,234000,-1.2167513050919643,2,2,7,2,1.0201391530668036,-0.7948908644380686,-1.1090173930775862,1,1,0,0,0,0,0,1,0
560,560,-0.2349539631257823,1957,121500,0.20425399196695163,1,3,5,2,0.5933278919644945,-0.7948908644380686,0.5438668391531978,0,0,0,1,0,0,0,1,0
561,561,-0.24066302495689523,1974,170000,-0.027956941168151735,1,2,6,2,0.5855676872171799,-0.7948908644380686,-0.15034453838373155,1,0,1,0,0,0,0,1,0
562,562,-0.9885501248326908,1940,108000,0.6519273611815837,1,3,6,0,-0.43101913468104686,-0.7948908644380686,1.039732108822433,0,0,0,0,0,0,0,1,0
563,563,0.3016978489988344,1918,185000,2.0254785832497046,2,4,8,2,0.000965596252805205,0.37570870707105475,1.767001171003978,0,1,0,0,0,0,0,1,0
564,564,1.4834736480392137,1992,268000,0.554053331513069,2,4,9,2,0.008725801000119913,1.791424040129055,-0.7453828619868138,1,0,1,0,0,0,0,1,0
565,565,0.2503162925188179,1915,128000,-0.5778659278261876,1,4,6,1,-0.8319630466256401,1.0514951524628187,1.9322895942270564,0,0,0,1,0,0,0,1,0
566,566,1.8812049556067487,2005,325000,0.17930570989458516,2,4,11,3,-0.0740497163045703,2.3435072039914795,-1.1090173930775862,0,1,0,0,0,0,0,1,0
567,567,0.03717798415726801,2004,214000,0.00013168410213500008,2,3,7,2,0.963230984919829,-0.7948908644380686,-1.0098443391437393,0,0,1,0,0,0,0,1,0
568,568,1.1732812885487438,1983,316600,0.3762750138085834,1,1,5,2,0.8623483232047378,0.6620588957963784,-0.34869064625142565,0,1,0,0,0,0,0,1,0
569,569,-1.0894102171823528,1979,135960,-0.5475092769129585,1,2,4,2,-0.56811608521694,-0.7948908644380686,-0.3156329616068099,1,0,0,1,0,0,0,1,0
570,570,0.4044609619588673,1965,142600,0.5113097713191544,2,6,10,2,1.4624708236637418,-0.7948908644380686,0.21328999270704094,0,0,0,1,0,0,0,1,0
571,571,-1.2397488454016603,1959,120000,-0.4951702236142876,1,2,4,1,-0.772468143562894,-0.7948908644380686,0.34552073128550365,1,0,0,1,0,0,0,1,0
572,572,0.33595221998551206,2009,224500,0.5214286549568975,2,3,6,2,-0.8190293720467823,1.1431272128549224,-1.2081904470114333,0,0,1,0,0,0,0,1,0
573,573,-0.162639179931685,2000,170000,-0.03545887214096123,2,3,8,2,-1.0052742859823351,0.7078749259924303,-0.9767866544991236,1,0,1,0,0,0,0,1,0
574,574,-0.7735087958607699,1971,139000,0.05753017921967746,1,3,5,1,-1.5174477993051059,0.42610634028671174,-0.01811379980526882,1,0,0,1,0,0,0,1,0
575,575,-0.5698855905510749,1947,118500,-0.2948861129913735,1,2,6,1,-0.8552436608675842,0.08477691532612584,0.8083283163101233,0,0,0,1,0,0,0,1,0
576,576,-0.0731972112442489,1928,145000,-0.6766122750496801,2,3,6,1,-0.7388405896578636,0.5795900414434852,1.4694820092024368,0,0,0,1,0,0,0,1,0
577,577,-0.3719714470724929,1966,164500,0.28032008276102005,1,3,6,2,0.40708297802894156,-0.7948908644380686,0.1141169387731939,1,0,1,0,0,0,0,1,0
578,578,-0.2349539631257823,2007,146000,-1.1455701926057718,2,2,5,2,-1.1889324650021167,0.7834713758159157,-1.1751327623668177,0,0,0,1,0,1,0,0,0
579,579,0.531963342853723,1954,131500,0.3453949723623676,2,4,7,1,-0.2913354492293821,0.9117562603648607,0.5769245237978134,0,0,0,1,0,0,0,0,1
580,580,-0.16454220054205598,1960,181900,0.77021362163658,1,3,7,2,0.6890370838480426,-0.7948908644380686,0.34552073128550365,1,0,0,1,0,0,0,1,0
581,581,1.0020094336153553,2008,253293,0.4420477574539132,2,3,8,3,2.2747055872160145,-0.7948908644380686,-1.1751327623668177,0,0,1,0,0,0,0,1,0
582,582,-1.3310938346994674,1990,118500,0.29148574746473654,1,3,5,0,-0.8966314195199293,-0.7948908644380686,-0.6462098080529668,1,0,0,0,0,0,0,1,0
583,583,2.3969235410172844,1893,325000,0.5809207122063867,3,3,9,2,0.927016696099027,2.077774228854379,2.5934432871193698,0,0,0,1,0,0,0,0,1
584,584,0.10949276735136529,1935,133000,-0.7066199989409182,1,3,6,1,-0.44912627909144787,0.5429372172866438,1.238078216690127,0,0,0,1,0,0,0,0,1
585,585,0.9753671450701616,2005,369900,0.22204927008849976,2,2,7,3,2.2384912983952128,-0.7948908644380686,-1.1751327623668177,1,0,1,0,0,0,0,1,0
586,586,-1.2892273812713058,1918,130000,0.016880181157709697,1,2,5,1,-0.8397232513729548,-0.7948908644380686,1.767001171003978,0,1,0,0,0,0,0,1,0
587,587,-1.2473609278431441,1982,137000,-0.24952560013252534,1,2,4,2,-0.7828150832259803,-0.7948908644380686,-0.3156329616068099,0,0,0,1,0,0,0,1,0
588,588,-0.08080929368573282,1968,143000,2.603825122200018,1,1,5,1,0.8028534201419917,-0.7948908644380686,0.14717462341780957,0,0,0,1,0,0,0,1,0
589,589,-1.1046343820653206,1930,79500,-0.18671873617412024,1,2,4,1,-0.9923406114034774,-0.7948908644380686,1.3703089552685899,0,0,0,1,0,0,0,0,1
590,590,0.12661995284470412,2004,185900,-0.32280027475066464,2,3,6,2,-1.0156212256454216,1.0652399615216341,-1.0759597084329706,0,0,1,0,0,0,0,1,0
591,591,1.4853766686495846,2008,451950,0.5770825149644843,2,3,10,3,1.4624708236637418,0.5062843931298023,-1.1751327623668177,0,0,1,0,0,0,0,1,0
592,592,-1.3310938346994674,1982,138000,-0.6228775136630447,1,2,4,2,-0.8966314195199293,-0.7948908644380686,-0.34869064625142565,0,1,0,0,0,0,0,1,0
593,593,-1.270197175167596,2003,140000,-1.0005910149684532,1,1,4,2,-0.8138559022152391,-0.7948908644380686,-1.0098443391437393,0,1,0,0,0,0,0,0,1
594,594,-1.1255676087794013,1975,110000,-0.3803732333792027,1,3,5,1,-0.6172640486165999,-0.7948908644380686,-0.11728685373911586,0,0,0,1,0,0,0,1,0
595,595,0.5909569817752235,2005,319000,0.19744991503812442,2,3,7,3,1.7159708454093556,-0.7948908644380686,-1.1751327623668177,1,1,0,0,0,0,0,1,0
596,596,-0.2806264577746858,1910,114504,-1.146268046649754,1,3,7,1,-1.2380804284017766,0.7720173682669028,1.965347278871672,1,0,0,1,0,0,0,0,1
597,597,-0.21592375702207248,2006,194201,-1.0900907961091806,0,2,7,3,0.6191952411222102,-0.7948908644380686,-1.1751327623668177,1,1,0,0,0,0,0,1,0
598,598,0.2503162925188179,1977,217500,0.49089754053267276,2,3,7,2,1.2529452954862448,-0.7948908644380686,-0.24951759231757858,1,1,0,0,0,0,0,1,0
599,599,0.07714141697505861,1980,151000,-1.4341328397924442,2,3,6,2,-1.1553049110970863,1.1293824037961067,-0.28257527696219426,0,1,0,0,0,0,0,0,1
600,600,0.73939258938416,2005,275000,0.13202609841478574,2,3,8,2,-0.2706415699032096,1.1431272128549224,-1.1751327623668177,1,1,0,0,0,0,0,1,0
601,601,-0.26730531350208897,1937,141000,-0.20416508727367721,1,3,6,1,-0.9897538764877059,0.5681360338944723,1.1058474781116643,1,0,0,1,0,0,0,0,1
602,602,0.7603258160982408,1992,220000,-0.02254857232728907,2,3,8,2,-0.6095038438692851,1.46842102724689,-0.7453828619868138,1,1,0,0,0,0,0,1,0
603,603,-0.6003339203170106,2004,151000,-1.2191937942459021,2,2,4,2,-1.4553661613265882,0.5795900414434852,-1.0098443391437393,0,0,1,0,0,1,0,0,0
604,604,-0.040845860867942216,2002,221000,0.45931964504247463,2,3,6,2,0.8571748533731947,-0.7948908644380686,-1.0098443391437393,0,0,1,0,0,0,0,1,0
605,605,0.8954402794345805,1965,205000,0.5983670633059438,2,3,7,2,0.0604604993155513,1.0377503434040032,0.24634767735165664,0,0,0,1,0,0,0,1,0
606,606,-0.9048172179763676,1996,152000,0.4001765148149765,1,3,6,2,-0.3172027983870978,-0.7948908644380686,-0.7784405466314295,0,0,0,1,0,0,0,1,0
607,607,0.937306732862742,1948,225000,-0.41352130046836094,3,3,8,1,-0.13095788445154483,1.2576672883450517,0.7091552623762761,1,0,0,1,0,0,0,1,0
608,608,3.1942891767627257,1934,359100,0.34853531556028783,2,4,10,2,2.0108586258073147,2.077774228854379,1.2050205320455114,1,0,0,1,0,0,0,1,0
609,609,-0.9257504446904484,1961,118500,-0.38857301839599445,1,3,5,1,-0.34565688246058507,-0.7948908644380686,0.312463046640888,1,0,0,1,0,0,0,1,0
610,610,1.2132447213665343,2000,313000,0.15348511026724082,2,3,8,3,0.8106136248893063,0.7559817576982847,-0.9106712852098922,0,1,0,0,0,0,0,1,0
611,611,-0.9200413828593355,1978,148000,0.03921151056514263,2,3,6,2,-0.33789667771327037,-0.7948908644380686,-0.24951759231757858,1,0,0,1,0,0,0,1,0
612,612,0.6784959298522886,2001,261500,0.29916214194854157,2,3,7,2,0.35276154479773864,0.5177384006788153,-0.9437289698545078,0,0,1,0,0,0,0,1,0
613,613,-0.7525755691466891,2007,147000,-0.3084942668490279,1,3,6,0,-0.11026400512537227,-0.7948908644380686,-1.2081904470114333,1,0,0,0,0,0,0,1,0
614,614,-1.6850556682284699,1972,75500,-1.5142115913394107,1,1,3,0,-1.377764113853441,-0.7948908644380686,0.04800156948396254,0,0,0,0,0,0,0,0,1
615,615,-0.8781749294311739,1963,137500,-0.23905778947279116,1,3,6,2,-0.28098850956629584,-0.7948908644380686,0.34552073128550365,0,0,1,0,0,0,0,1,0
616,616,-0.012300551712377502,2002,183200,-0.40287902629763117,2,3,7,2,-0.9199120337618735,0.8132517954433494,-1.0759597084329706,1,1,0,0,0,0,0,1,0
617,617,-1.3006455049335317,1954,105500,-0.5134888922688224,1,2,4,2,-0.8552436608675842,-0.7948908644380686,0.5769245237978134,0,0,0,1,0,0,0,1,0
618,618,0.5947630229959655,2007,314813,0.2658396113483878,2,3,9,3,1.7211443152408987,-0.7948908644380686,-1.2081904470114333,1,0,0,1,0,0,0,1,0
619,619,1.4206739678969713,2003,305000,0.36179454239595116,2,4,10,3,0.8261340343839358,0.9919343132079513,-1.0429020237883548,0,1,0,0,0,0,0,1,0
620,620,-1.2397488454016603,1914,67000,-0.33536164754234565,1,2,5,0,-0.772468143562894,-0.7948908644380686,1.8992319095824406,0,0,0,0,0,0,0,1,0
621,621,2.0905372227475567,1974,240000,0.10986923251834839,2,4,9,2,0.9968585388248594,1.6471035450114921,-0.08422916909450018,0,0,1,0,0,0,0,1,0
622,622,-1.0189984545986266,1977,135000,-0.5419264445611003,1,3,6,2,-0.472406893333392,-0.7948908644380686,-0.15034453838373155,0,0,0,1,0,0,0,1,0
623,623,-0.006591489881264559,2000,168500,-1.4049974334561839,2,2,4,2,-1.0518355144662235,0.9369550769726892,-0.9767866544991236,1,0,0,1,0,1,0,0,0
624,624,0.5224482398018682,1972,165150,0.04008382812012048,1,4,8,2,-0.38963137602870174,0.9873527101883462,-0.08422916909450018,1,0,1,0,0,0,0,1,0
625,625,-0.760187651588173,1962,160000,-0.029701576278107433,1,3,5,2,-0.12061094478845855,-0.7948908644380686,0.37857841593011937,0,0,0,1,0,0,0,1,0
626,626,-0.17786334481465285,1960,139900,0.378891966473517,1,3,6,1,0.6709299394376417,-0.7948908644380686,0.34552073128550365,1,0,1,0,0,0,0,1,0
627,627,0.00863267500170329,1955,153000,-0.09948698067633534,1,3,7,1,0.9244299611832554,-0.7948908644380686,0.6099822084424291,0,0,1,0,0,0,0,1,0
628,628,1.0743242168094527,1969,135000,0.25048682238077763,1,5,9,2,-0.3172027983870978,1.5875427057566247,0.04800156948396254,1,0,0,1,0,0,0,1,0
629,629,-0.3148808287613635,1964,168500,-0.2006758170537658,1,3,6,2,0.48468502550208864,-0.7948908644380686,0.24634767735165664,0,0,1,0,0,0,0,1,0
630,630,0.4463274153870289,1880,124000,-0.20416508727367721,1,3,8,1,-0.19045278751429093,0.7193289335414432,2.9570778182101423,1,0,0,1,0,0,0,0,1
631,631,0.07333537575431665,2006,209500,-0.9735491707641399,2,2,6,2,1.0123789483194887,-0.7948908644380686,-1.1751327623668177,1,0,1,0,0,0,0,1,0
632,632,-0.19879657152873365,1977,82500,0.30177909461347513,2,3,6,2,0.6424758553641544,-0.7948908644380686,-0.15034453838373155,0,1,0,0,0,0,0,1,0
633,633,-0.8743688882104319,1954,139400,-0.16054920952478477,1,3,6,1,-0.2758150397347527,-0.7948908644380686,0.5438668391531978,1,0,0,1,0,0,0,1,0
634,634,-0.8743688882104319,1980,144000,-0.5567558429957237,0,0,4,2,-0.2758150397347527,-0.7948908644380686,-0.21645990767296291,0,0,0,1,0,0,0,1,0
635,635,3.576796319447293,1914,200000,0.1266177295739231,2,8,14,0,0.7174911679215299,2.5038633096776604,1.866174224937825,1,0,0,0,0,0,1,0,0
636,636,-1.361542164465403,1936,60000,-0.7066199989409182,1,1,4,0,-0.9380191781722744,-0.7948908644380686,1.2050205320455114,0,0,0,0,0,0,0,0,1
637,637,-0.2444690661776372,1954,93000,-0.7275556202603866,2,3,7,1,-0.9095650940987872,0.5246108052082231,0.6099822084424291,0,0,0,1,0,0,0,0,1
638,638,-1.369154246906887,1910,85000,-0.24307045022568927,1,2,4,0,-0.9483661178353607,-0.7948908644380686,2.0314626481609035,0,0,0,0,0,0,0,1,0
639,639,0.0980746436891394,2006,264561,-1.0796229854494463,2,1,7,3,1.046006502224519,-0.7948908644380686,-1.2081904470114333,1,1,0,0,0,0,0,1,0
640,640,0.004826633780961328,2003,274000,0.4373372426570329,1,1,6,2,0.9192564913517123,-0.7948908644380686,-1.0429020237883548,0,0,1,0,0,0,0,1,0
641,641,0.7869681046434346,2001,226000,-0.5443689337150383,2,3,7,2,-0.27322830481898114,1.2026880521097896,-1.0098443391437393,1,1,0,0,0,1,0,0,0
642,642,2.2618090776809447,1972,345000,0.6437275761647919,2,4,9,2,2.1660627207536085,0.8178333984629546,0.01494388483934686,0,1,0,0,0,0,0,1,0
643,643,0.1989347360388014,1969,152000,0.1086479879413794,2,4,7,2,-0.9897538764877059,1.1293824037961067,0.04800156948396254,1,1,0,0,0,0,0,1,0
644,644,0.4767757451529646,2009,370878,-0.17154041071750567,2,2,7,3,1.5607667504630616,-0.7948908644380686,-1.2081904470114333,0,1,0,0,0,1,0,0,0
645,645,-1.0170954339882554,1971,143250,0.06276408454954455,1,3,5,2,-0.4698201584176204,-0.7948908644380686,-0.01811379980526882,1,0,0,1,0,0,0,1,0
646,646,-0.8895930530933998,1950,98300,-0.5181994070657028,1,3,7,2,-0.29650891906092525,-0.7948908644380686,0.7091552623762761,0,0,0,1,0,0,0,1,0
